population,cohort,endpoint,threshold,TP,FP,TN,FN,sensitivity,specificity,PPV,NPV,youden,N,events,non_events,sensitivity_low,sensitivity_high,specificity_low,specificity_high,PPV_low,PPV_high,NPV_low,NPV_high,missed_among_positive,missed_among_positive_low,missed_among_positive_high,missed_per100,missed_per100_low,missed_per100_high,unnecessary_per100,unnecessary_per100_low,unnecessary_per100_high,avoided_negative_per100,avoided_negative_per100_low,avoided_negative_per100_high
Central-imaging-negative validation/external,Pooled,CLNM_bin,0.66,44,2,283,347,0.11253196930946291,0.9929824561403509,0.9565217391304348,0.4492063492063492,0.10551442544981371,676,391,285,0.08490354812917664,0.14769983423853283,0.974778609415189,0.9980734221016511,0.8546774097378094,0.9879945544014435,0.4107894145833009,0.48823896371325864,0.887468030690537,0.8523001657614672,0.9150964518708234,51.33136094674556,47.56666561274061,55.081010513282095,0.2958579881656805,0.08117246175482423,1.072252166730842,41.86390532544378,38.20118934155756,45.61856766608145
Central-imaging-negative validation/external,Pooled,CLNM_bin,0.6606934480075964,44,2,283,347,0.11253196930946291,0.9929824561403509,0.9565217391304348,0.4492063492063492,0.10551442544981371,676,391,285,0.08490354812917664,0.14769983423853283,0.974778609415189,0.9980734221016511,0.8546774097378094,0.9879945544014435,0.4107894145833009,0.48823896371325864,0.887468030690537,0.8523001657614672,0.9150964518708234,51.33136094674556,47.56666561274061,55.081010513282095,0.2958579881656805,0.08117246175482423,1.072252166730842,41.86390532544378,38.20118934155756,45.61856766608145
Central-imaging-negative validation/external,Pooled,CLNM_bin,0.662,44,2,283,347,0.11253196930946291,0.9929824561403509,0.9565217391304348,0.4492063492063492,0.10551442544981371,676,391,285,0.08490354812917664,0.14769983423853283,0.974778609415189,0.9980734221016511,0.8546774097378094,0.9879945544014435,0.4107894145833009,0.48823896371325864,0.887468030690537,0.8523001657614672,0.9150964518708234,51.33136094674556,47.56666561274061,55.081010513282095,0.2958579881656805,0.08117246175482423,1.072252166730842,41.86390532544378,38.20118934155756,45.61856766608145
Central-imaging-negative validation/external,Pooled,CLNM_bin,0.664,44,2,283,347,0.11253196930946291,0.9929824561403509,0.9565217391304348,0.4492063492063492,0.10551442544981371,676,391,285,0.08490354812917664,0.14769983423853283,0.974778609415189,0.9980734221016511,0.8546774097378094,0.9879945544014435,0.4107894145833009,0.48823896371325864,0.887468030690537,0.8523001657614672,0.9150964518708234,51.33136094674556,47.56666561274061,55.081010513282095,0.2958579881656805,0.08117246175482423,1.072252166730842,41.86390532544378,38.20118934155756,45.61856766608145
Central-imaging-negative validation/external,Pooled,CLNM_bin,0.666,44,2,283,347,0.11253196930946291,0.9929824561403509,0.9565217391304348,0.4492063492063492,0.10551442544981371,676,391,285,0.08490354812917664,0.14769983423853283,0.974778609415189,0.9980734221016511,0.8546774097378094,0.9879945544014435,0.4107894145833009,0.48823896371325864,0.887468030690537,0.8523001657614672,0.9150964518708234,51.33136094674556,47.56666561274061,55.081010513282095,0.2958579881656805,0.08117246175482423,1.072252166730842,41.86390532544378,38.20118934155756,45.61856766608145
Central-imaging-negative validation/external,Pooled,CLNM_bin,0.668,44,2,283,347,0.11253196930946291,0.9929824561403509,0.9565217391304348,0.4492063492063492,0.10551442544981371,676,391,285,0.08490354812917664,0.14769983423853283,0.974778609415189,0.9980734221016511,0.8546774097378094,0.9879945544014435,0.4107894145833009,0.48823896371325864,0.887468030690537,0.8523001657614672,0.9150964518708234,51.33136094674556,47.56666561274061,55.081010513282095,0.2958579881656805,0.08117246175482423,1.072252166730842,41.86390532544378,38.20118934155756,45.61856766608145
Central-imaging-negative validation/external,Pooled,CLNM_bin,0.67,43,2,283,348,0.10997442455242967,0.9929824561403509,0.9555555555555556,0.44849445324881143,0.10295688069278053,676,391,285,0.08267746262712433,0.14486059553179118,0.974778609415189,0.9980734221016511,0.8517248923056439,0.9877258732932802,0.4101175152398012,0.48749471676416023,0.8900255754475703,0.8551394044682088,0.9173225373728757,51.4792899408284,47.71406962649874,55.227792735748714,0.2958579881656805,0.08117246175482423,1.072252166730842,41.86390532544378,38.20118934155756,45.61856766608145
Central-imaging-negative validation/external,Pooled,CLNM_bin,0.672,43,2,283,348,0.10997442455242967,0.9929824561403509,0.9555555555555556,0.44849445324881143,0.10295688069278053,676,391,285,0.08267746262712433,0.14486059553179118,0.974778609415189,0.9980734221016511,0.8517248923056439,0.9877258732932802,0.4101175152398012,0.48749471676416023,0.8900255754475703,0.8551394044682088,0.9173225373728757,51.4792899408284,47.71406962649874,55.227792735748714,0.2958579881656805,0.08117246175482423,1.072252166730842,41.86390532544378,38.20118934155756,45.61856766608145
Central-imaging-negative validation/external,Pooled,CLNM_bin,0.674,43,2,283,348,0.10997442455242967,0.9929824561403509,0.9555555555555556,0.44849445324881143,0.10295688069278053,676,391,285,0.08267746262712433,0.14486059553179118,0.974778609415189,0.9980734221016511,0.8517248923056439,0.9877258732932802,0.4101175152398012,0.48749471676416023,0.8900255754475703,0.8551394044682088,0.9173225373728757,51.4792899408284,47.71406962649874,55.227792735748714,0.2958579881656805,0.08117246175482423,1.072252166730842,41.86390532544378,38.20118934155756,45.61856766608145
Central-imaging-negative validation/external,Pooled,CLNM_bin,0.676,43,2,283,348,0.10997442455242967,0.9929824561403509,0.9555555555555556,0.44849445324881143,0.10295688069278053,676,391,285,0.08267746262712433,0.14486059553179118,0.974778609415189,0.9980734221016511,0.8517248923056439,0.9877258732932802,0.4101175152398012,0.48749471676416023,0.8900255754475703,0.8551394044682088,0.9173225373728757,51.4792899408284,47.71406962649874,55.227792735748714,0.2958579881656805,0.08117246175482423,1.072252166730842,41.86390532544378,38.20118934155756,45.61856766608145
Central-imaging-negative validation/external,Pooled,CLNM_bin,0.678,43,2,283,348,0.10997442455242967,0.9929824561403509,0.9555555555555556,0.44849445324881143,0.10295688069278053,676,391,285,0.08267746262712433,0.14486059553179118,0.974778609415189,0.9980734221016511,0.8517248923056439,0.9877258732932802,0.4101175152398012,0.48749471676416023,0.8900255754475703,0.8551394044682088,0.9173225373728757,51.4792899408284,47.71406962649874,55.227792735748714,0.2958579881656805,0.08117246175482423,1.072252166730842,41.86390532544378,38.20118934155756,45.61856766608145
Central-imaging-negative validation/external,Pooled,CLNM_bin,0.68,43,2,283,348,0.10997442455242967,0.9929824561403509,0.9555555555555556,0.44849445324881143,0.10295688069278053,676,391,285,0.08267746262712433,0.14486059553179118,0.974778609415189,0.9980734221016511,0.8517248923056439,0.9877258732932802,0.4101175152398012,0.48749471676416023,0.8900255754475703,0.8551394044682088,0.9173225373728757,51.4792899408284,47.71406962649874,55.227792735748714,0.2958579881656805,0.08117246175482423,1.072252166730842,41.86390532544378,38.20118934155756,45.61856766608145
Central-imaging-negative validation/external,Pooled,CLNM_bin,0.682,43,2,283,348,0.10997442455242967,0.9929824561403509,0.9555555555555556,0.44849445324881143,0.10295688069278053,676,391,285,0.08267746262712433,0.14486059553179118,0.974778609415189,0.9980734221016511,0.8517248923056439,0.9877258732932802,0.4101175152398012,0.48749471676416023,0.8900255754475703,0.8551394044682088,0.9173225373728757,51.4792899408284,47.71406962649874,55.227792735748714,0.2958579881656805,0.08117246175482423,1.072252166730842,41.86390532544378,38.20118934155756,45.61856766608145
Central-imaging-negative validation/external,Pooled,CLNM_bin,0.684,43,2,283,348,0.10997442455242967,0.9929824561403509,0.9555555555555556,0.44849445324881143,0.10295688069278053,676,391,285,0.08267746262712433,0.14486059553179118,0.974778609415189,0.9980734221016511,0.8517248923056439,0.9877258732932802,0.4101175152398012,0.48749471676416023,0.8900255754475703,0.8551394044682088,0.9173225373728757,51.4792899408284,47.71406962649874,55.227792735748714,0.2958579881656805,0.08117246175482423,1.072252166730842,41.86390532544378,38.20118934155756,45.61856766608145
Central-imaging-negative validation/external,Pooled,CLNM_bin,0.68457896,43,2,283,348,0.10997442455242967,0.9929824561403509,0.9555555555555556,0.44849445324881143,0.10295688069278053,676,391,285,0.08267746262712433,0.14486059553179118,0.974778609415189,0.9980734221016511,0.8517248923056439,0.9877258732932802,0.4101175152398012,0.48749471676416023,0.8900255754475703,0.8551394044682088,0.9173225373728757,51.4792899408284,47.71406962649874,55.227792735748714,0.2958579881656805,0.08117246175482423,1.072252166730842,41.86390532544378,38.20118934155756,45.61856766608145
Central-imaging-negative validation/external,Pooled,CLNM_bin,0.686,43,2,283,348,0.10997442455242967,0.9929824561403509,0.9555555555555556,0.44849445324881143,0.10295688069278053,676,391,285,0.08267746262712433,0.14486059553179118,0.974778609415189,0.9980734221016511,0.8517248923056439,0.9877258732932802,0.4101175152398012,0.48749471676416023,0.8900255754475703,0.8551394044682088,0.9173225373728757,51.4792899408284,47.71406962649874,55.227792735748714,0.2958579881656805,0.08117246175482423,1.072252166730842,41.86390532544378,38.20118934155756,45.61856766608145
Central-imaging-negative validation/external,Pooled,CLNM_bin,0.6880000000000001,43,2,283,348,0.10997442455242967,0.9929824561403509,0.9555555555555556,0.44849445324881143,0.10295688069278053,676,391,285,0.08267746262712433,0.14486059553179118,0.974778609415189,0.9980734221016511,0.8517248923056439,0.9877258732932802,0.4101175152398012,0.48749471676416023,0.8900255754475703,0.8551394044682088,0.9173225373728757,51.4792899408284,47.71406962649874,55.227792735748714,0.2958579881656805,0.08117246175482423,1.072252166730842,41.86390532544378,38.20118934155756,45.61856766608145
Central-imaging-negative validation/external,Pooled,CLNM_bin,0.6900000000000001,43,2,283,348,0.10997442455242967,0.9929824561403509,0.9555555555555556,0.44849445324881143,0.10295688069278053,676,391,285,0.08267746262712433,0.14486059553179118,0.974778609415189,0.9980734221016511,0.8517248923056439,0.9877258732932802,0.4101175152398012,0.48749471676416023,0.8900255754475703,0.8551394044682088,0.9173225373728757,51.4792899408284,47.71406962649874,55.227792735748714,0.2958579881656805,0.08117246175482423,1.072252166730842,41.86390532544378,38.20118934155756,45.61856766608145
Central-imaging-negative validation/external,Pooled,CLNM_bin,0.6918309709189363,42,2,283,349,0.10741687979539642,0.9929824561403509,0.9545454545454546,0.4477848101265823,0.10039933593574735,676,391,285,0.08045647771380898,0.1420162562363125,0.974778609415189,0.9980734221016511,0.8486500156237035,0.987444890050405,0.40944782357083187,0.48675271654114616,0.8925831202046036,0.8579837437636876,0.9195435222861911,51.62721893491125,47.86150639604977,55.374542202422425,0.2958579881656805,0.08117246175482423,1.072252166730842,41.86390532544378,38.20118934155756,45.61856766608145
Central-imaging-negative validation/external,Pooled,CLNM_bin,0.6920000000000001,42,2,283,349,0.10741687979539642,0.9929824561403509,0.9545454545454546,0.4477848101265823,0.10039933593574735,676,391,285,0.08045647771380898,0.1420162562363125,0.974778609415189,0.9980734221016511,0.8486500156237035,0.987444890050405,0.40944782357083187,0.48675271654114616,0.8925831202046036,0.8579837437636876,0.9195435222861911,51.62721893491125,47.86150639604977,55.374542202422425,0.2958579881656805,0.08117246175482423,1.072252166730842,41.86390532544378,38.20118934155756,45.61856766608145
Central-imaging-negative validation/external,Pooled,CLNM_bin,0.6940000000000001,42,2,283,349,0.10741687979539642,0.9929824561403509,0.9545454545454546,0.4477848101265823,0.10039933593574735,676,391,285,0.08045647771380898,0.1420162562363125,0.974778609415189,0.9980734221016511,0.8486500156237035,0.987444890050405,0.40944782357083187,0.48675271654114616,0.8925831202046036,0.8579837437636876,0.9195435222861911,51.62721893491125,47.86150639604977,55.374542202422425,0.2958579881656805,0.08117246175482423,1.072252166730842,41.86390532544378,38.20118934155756,45.61856766608145
Central-imaging-negative validation/external,Pooled,CLNM_bin,0.6960000000000001,42,2,283,349,0.10741687979539642,0.9929824561403509,0.9545454545454546,0.4477848101265823,0.10039933593574735,676,391,285,0.08045647771380898,0.1420162562363125,0.974778609415189,0.9980734221016511,0.8486500156237035,0.987444890050405,0.40944782357083187,0.48675271654114616,0.8925831202046036,0.8579837437636876,0.9195435222861911,51.62721893491125,47.86150639604977,55.374542202422425,0.2958579881656805,0.08117246175482423,1.072252166730842,41.86390532544378,38.20118934155756,45.61856766608145
Central-imaging-negative validation/external,Pooled,CLNM_bin,0.6980000000000001,41,2,283,350,0.10485933503836317,0.9929824561403509,0.9534883720930233,0.4470774091627172,0.09784179117871394,676,391,285,0.07824074994657274,0.13916665979475476,0.974778609415189,0.9980734221016511,0.8454450199593603,0.9871507399056197,0.40878032862578567,0.48601295301126285,0.8951406649616368,0.8608333402052453,0.9217592500534273,51.77514792899408,48.008975930384246,55.521258904312695,0.2958579881656805,0.08117246175482423,1.072252166730842,41.86390532544378,38.20118934155756,45.61856766608145
Central-imaging-negative validation/external,Pooled,CLNM_bin,0.7000000000000001,41,2,283,350,0.10485933503836317,0.9929824561403509,0.9534883720930233,0.4470774091627172,0.09784179117871394,676,391,285,0.07824074994657274,0.13916665979475476,0.974778609415189,0.9980734221016511,0.8454450199593603,0.9871507399056197,0.40878032862578567,0.48601295301126285,0.8951406649616368,0.8608333402052453,0.9217592500534273,51.77514792899408,48.008975930384246,55.521258904312695,0.2958579881656805,0.08117246175482423,1.072252166730842,41.86390532544378,38.20118934155756,45.61856766608145
Central-imaging-negative validation/external,Pooled,CLNM_bin,0.7020000000000001,41,2,283,350,0.10485933503836317,0.9929824561403509,0.9534883720930233,0.4470774091627172,0.09784179117871394,676,391,285,0.07824074994657274,0.13916665979475476,0.974778609415189,0.9980734221016511,0.8454450199593603,0.9871507399056197,0.40878032862578567,0.48601295301126285,0.8951406649616368,0.8608333402052453,0.9217592500534273,51.77514792899408,48.008975930384246,55.521258904312695,0.2958579881656805,0.08117246175482423,1.072252166730842,41.86390532544378,38.20118934155756,45.61856766608145
Central-imaging-negative validation/external,Pooled,CLNM_bin,0.704,41,2,283,350,0.10485933503836317,0.9929824561403509,0.9534883720930233,0.4470774091627172,0.09784179117871394,676,391,285,0.07824074994657274,0.13916665979475476,0.974778609415189,0.9980734221016511,0.8454450199593603,0.9871507399056197,0.40878032862578567,0.48601295301126285,0.8951406649616368,0.8608333402052453,0.9217592500534273,51.77514792899408,48.008975930384246,55.521258904312695,0.2958579881656805,0.08117246175482423,1.072252166730842,41.86390532544378,38.20118934155756,45.61856766608145
Central-imaging-negative validation/external,Pooled,CLNM_bin,0.706,41,2,283,350,0.10485933503836317,0.9929824561403509,0.9534883720930233,0.4470774091627172,0.09784179117871394,676,391,285,0.07824074994657274,0.13916665979475476,0.974778609415189,0.9980734221016511,0.8454450199593603,0.9871507399056197,0.40878032862578567,0.48601295301126285,0.8951406649616368,0.8608333402052453,0.9217592500534273,51.77514792899408,48.008975930384246,55.521258904312695,0.2958579881656805,0.08117246175482423,1.072252166730842,41.86390532544378,38.20118934155756,45.61856766608145
Central-imaging-negative validation/external,Pooled,CLNM_bin,0.708,41,2,283,350,0.10485933503836317,0.9929824561403509,0.9534883720930233,0.4470774091627172,0.09784179117871394,676,391,285,0.07824074994657274,0.13916665979475476,0.974778609415189,0.9980734221016511,0.8454450199593603,0.9871507399056197,0.40878032862578567,0.48601295301126285,0.8951406649616368,0.8608333402052453,0.9217592500534273,51.77514792899408,48.008975930384246,55.521258904312695,0.2958579881656805,0.08117246175482423,1.072252166730842,41.86390532544378,38.20118934155756,45.61856766608145
Central-imaging-negative validation/external,Pooled,CLNM_bin,0.71,41,2,283,350,0.10485933503836317,0.9929824561403509,0.9534883720930233,0.4470774091627172,0.09784179117871394,676,391,285,0.07824074994657274,0.13916665979475476,0.974778609415189,0.9980734221016511,0.8454450199593603,0.9871507399056197,0.40878032862578567,0.48601295301126285,0.8951406649616368,0.8608333402052453,0.9217592500534273,51.77514792899408,48.008975930384246,55.521258904312695,0.2958579881656805,0.08117246175482423,1.072252166730842,41.86390532544378,38.20118934155756,45.61856766608145
Central-imaging-negative validation/external,Pooled,CLNM_bin,0.712,41,2,283,350,0.10485933503836317,0.9929824561403509,0.9534883720930233,0.4470774091627172,0.09784179117871394,676,391,285,0.07824074994657274,0.13916665979475476,0.974778609415189,0.9980734221016511,0.8454450199593603,0.9871507399056197,0.40878032862578567,0.48601295301126285,0.8951406649616368,0.8608333402052453,0.9217592500534273,51.77514792899408,48.008975930384246,55.521258904312695,0.2958579881656805,0.08117246175482423,1.072252166730842,41.86390532544378,38.20118934155756,45.61856766608145
Central-imaging-negative validation/external,Pooled,CLNM_bin,0.714,41,2,283,350,0.10485933503836317,0.9929824561403509,0.9534883720930233,0.4470774091627172,0.09784179117871394,676,391,285,0.07824074994657274,0.13916665979475476,0.974778609415189,0.9980734221016511,0.8454450199593603,0.9871507399056197,0.40878032862578567,0.48601295301126285,0.8951406649616368,0.8608333402052453,0.9217592500534273,51.77514792899408,48.008975930384246,55.521258904312695,0.2958579881656805,0.08117246175482423,1.072252166730842,41.86390532544378,38.20118934155756,45.61856766608145
Central-imaging-negative validation/external,Pooled,CLNM_bin,0.716,41,2,283,350,0.10485933503836317,0.9929824561403509,0.9534883720930233,0.4470774091627172,0.09784179117871394,676,391,285,0.07824074994657274,0.13916665979475476,0.974778609415189,0.9980734221016511,0.8454450199593603,0.9871507399056197,0.40878032862578567,0.48601295301126285,0.8951406649616368,0.8608333402052453,0.9217592500534273,51.77514792899408,48.008975930384246,55.521258904312695,0.2958579881656805,0.08117246175482423,1.072252166730842,41.86390532544378,38.20118934155756,45.61856766608145
Central-imaging-negative validation/external,Pooled,CLNM_bin,0.718,39,2,283,352,0.09974424552429667,0.9929824561403509,0.9512195121951219,0.4456692913385827,0.09272670166464758,676,391,285,0.07382573928034458,0.1334510220433949,0.974778609415189,0.9980734221016511,0.8386102112962914,0.9865190546348308,0.4074518854698399,0.4845400961911899,0.9002557544757033,0.8665489779566051,0.9261742607196555,52.071005917159766,48.30401333367177,55.81459397347467,0.2958579881656805,0.08117246175482423,1.072252166730842,41.86390532544378,38.20118934155756,45.61856766608145
Central-imaging-negative validation/external,Pooled,CLNM_bin,0.72,39,2,283,352,0.09974424552429667,0.9929824561403509,0.9512195121951219,0.4456692913385827,0.09272670166464758,676,391,285,0.07382573928034458,0.1334510220433949,0.974778609415189,0.9980734221016511,0.8386102112962914,0.9865190546348308,0.4074518854698399,0.4845400961911899,0.9002557544757033,0.8665489779566051,0.9261742607196555,52.071005917159766,48.30401333367177,55.81459397347467,0.2958579881656805,0.08117246175482423,1.072252166730842,41.86390532544378,38.20118934155756,45.61856766608145
Central-imaging-negative validation/external,Pooled,CLNM_bin,0.722,39,2,283,352,0.09974424552429667,0.9929824561403509,0.9512195121951219,0.4456692913385827,0.09272670166464758,676,391,285,0.07382573928034458,0.1334510220433949,0.974778609415189,0.9980734221016511,0.8386102112962914,0.9865190546348308,0.4074518854698399,0.4845400961911899,0.9002557544757033,0.8665489779566051,0.9261742607196555,52.071005917159766,48.30401333367177,55.81459397347467,0.2958579881656805,0.08117246175482423,1.072252166730842,41.86390532544378,38.20118934155756,45.61856766608145
Central-imaging-negative validation/external,Pooled,CLNM_bin,0.724,39,2,283,352,0.09974424552429667,0.9929824561403509,0.9512195121951219,0.4456692913385827,0.09272670166464758,676,391,285,0.07382573928034458,0.1334510220433949,0.974778609415189,0.9980734221016511,0.8386102112962914,0.9865190546348308,0.4074518854698399,0.4845400961911899,0.9002557544757033,0.8665489779566051,0.9261742607196555,52.071005917159766,48.30401333367177,55.81459397347467,0.2958579881656805,0.08117246175482423,1.072252166730842,41.86390532544378,38.20118934155756,45.61856766608145
Central-imaging-negative validation/external,Pooled,CLNM_bin,0.7244359600749906,39,2,283,352,0.09974424552429667,0.9929824561403509,0.9512195121951219,0.4456692913385827,0.09272670166464758,676,391,285,0.07382573928034458,0.1334510220433949,0.974778609415189,0.9980734221016511,0.8386102112962914,0.9865190546348308,0.4074518854698399,0.4845400961911899,0.9002557544757033,0.8665489779566051,0.9261742607196555,52.071005917159766,48.30401333367177,55.81459397347467,0.2958579881656805,0.08117246175482423,1.072252166730842,41.86390532544378,38.20118934155756,45.61856766608145
Central-imaging-negative validation/external,Pooled,CLNM_bin,0.726,39,2,283,352,0.09974424552429667,0.9929824561403509,0.9512195121951219,0.4456692913385827,0.09272670166464758,676,391,285,0.07382573928034458,0.1334510220433949,0.974778609415189,0.9980734221016511,0.8386102112962914,0.9865190546348308,0.4074518854698399,0.4845400961911899,0.9002557544757033,0.8665489779566051,0.9261742607196555,52.071005917159766,48.30401333367177,55.81459397347467,0.2958579881656805,0.08117246175482423,1.072252166730842,41.86390532544378,38.20118934155756,45.61856766608145
Central-imaging-negative validation/external,Pooled,CLNM_bin,0.728,39,2,283,352,0.09974424552429667,0.9929824561403509,0.9512195121951219,0.4456692913385827,0.09272670166464758,676,391,285,0.07382573928034458,0.1334510220433949,0.974778609415189,0.9980734221016511,0.8386102112962914,0.9865190546348308,0.4074518854698399,0.4845400961911899,0.9002557544757033,0.8665489779566051,0.9261742607196555,52.071005917159766,48.30401333367177,55.81459397347467,0.2958579881656805,0.08117246175482423,1.072252166730842,41.86390532544378,38.20118934155756,45.61856766608145
Central-imaging-negative validation/external,Pooled,CLNM_bin,0.73,39,2,283,352,0.09974424552429667,0.9929824561403509,0.9512195121951219,0.4456692913385827,0.09272670166464758,676,391,285,0.07382573928034458,0.1334510220433949,0.974778609415189,0.9980734221016511,0.8386102112962914,0.9865190546348308,0.4074518854698399,0.4845400961911899,0.9002557544757033,0.8665489779566051,0.9261742607196555,52.071005917159766,48.30401333367177,55.81459397347467,0.2958579881656805,0.08117246175482423,1.072252166730842,41.86390532544378,38.20118934155756,45.61856766608145
Central-imaging-negative validation/external,Pooled,CLNM_bin,0.732,38,2,283,353,0.09718670076726342,0.9929824561403509,0.95,0.4449685534591195,0.09016915690761418,676,391,285,0.07162681915794675,0.13058461795699874,0.974778609415189,0.9980734221016511,0.8349612263085903,0.9861793326138516,0.40679091572068726,0.48380698312597614,0.9028132992327366,0.8694153820430013,0.9283731808420532,52.2189349112426,48.451581224915955,55.9612123184552,0.2958579881656805,0.08117246175482423,1.072252166730842,41.86390532544378,38.20118934155756,45.61856766608145
Central-imaging-negative validation/external,Pooled,CLNM_bin,0.734,38,2,283,353,0.09718670076726342,0.9929824561403509,0.95,0.4449685534591195,0.09016915690761418,676,391,285,0.07162681915794675,0.13058461795699874,0.974778609415189,0.9980734221016511,0.8349612263085903,0.9861793326138516,0.40679091572068726,0.48380698312597614,0.9028132992327366,0.8694153820430013,0.9283731808420532,52.2189349112426,48.451581224915955,55.9612123184552,0.2958579881656805,0.08117246175482423,1.072252166730842,41.86390532544378,38.20118934155756,45.61856766608145
Central-imaging-negative validation/external,Pooled,CLNM_bin,0.736,38,2,283,353,0.09718670076726342,0.9929824561403509,0.95,0.4449685534591195,0.09016915690761418,676,391,285,0.07162681915794675,0.13058461795699874,0.974778609415189,0.9980734221016511,0.8349612263085903,0.9861793326138516,0.40679091572068726,0.48380698312597614,0.9028132992327366,0.8694153820430013,0.9283731808420532,52.2189349112426,48.451581224915955,55.9612123184552,0.2958579881656805,0.08117246175482423,1.072252166730842,41.86390532544378,38.20118934155756,45.61856766608145
